Unnamed: 0,id,text,is_retweet,is_deleted,device,favorites,retweets,datetime,is_flagged,date,sentiment
30243,4.574357509180293e+17,"@frankpro   Frank, you are making a mistake. No one will do a better job than me and team would stay in Buffalo.",False,False,Twitter for Android,53,58,2014-04-19T08:29:16Z,False,2014-04-19,-0.5528353936970236
30244,4.5743380286932576e+17,"""""""@CameronM_: I would vote @realDonaldTrump as president!""""""",False,False,Twitter for Android,42,28,2014-04-19T08:21:31Z,False,2014-04-19,-0.320931375026703
30245,4.574336241794089e+17,"""""""@angelofleven: @realDonaldTrump where do you get your energy from? Unbelievable. Maybe sell the ingredients?"""" I wish I could!""",False,False,Twitter for Android,28,15,2014-04-19T08:20:49Z,False,2014-04-19,-0.4482025243341924
30246,4.574329807060664e+17,"""""""@CCPLiberty: “@RickNichols3: @realDonaldTrump time to get businessmen in DC instead of politicians. Trump for Pres!”""""""",False,False,Twitter for Android,37,21,2014-04-19T08:18:15Z,False,2014-04-19,-0.4216909855604173
30247,4.573369916766331e+17,Have to go now to sign a great and job producing deal! Good night.,False,False,Twitter for Android,201,61,2014-04-19T01:56:50Z,False,2014-04-19,0.838077184744179
30248,4.573363891942359e+17,"""""""@frankadgpr: @realDonaldTrump I recently heard you talked and acted like a Billionaire, before you became a Billioanire.""""  Interesting.""",False,False,Twitter for Android,59,25,2014-04-19T01:54:26Z,False,2014-04-19,0.11254871636629105
30249,4.573362141071933e+17,"""""""@JohnTisdall: @realDonaldTrump You owe it to this country Go for it You can fix it""""  I definitely can!""",False,False,Twitter for Android,41,12,2014-04-19T01:53:45Z,False,2014-04-19,0.48904257267713547
30250,4.5733576135307264e+17,"""""""@kennymacaskill1: @realDonaldTrump when are you starting the second golf course at trump international links #balmedie? No wind turbines.""",False,False,Twitter for Android,10,8,2014-04-19T01:51:57Z,False,2014-04-19,-0.38492968678474426
30251,4.573352118824509e+17,"""""""@markmilliken21: @realDonaldTrump @GeneralTso316 I own a few DT ties from Macy's, best ties I ever purchased...good stuff!!""""  Thanks.""",False,False,Twitter for Android,12,8,2014-04-19T01:49:46Z,False,2014-04-19,0.7087169904261827
30252,4.573348274325422e+17,"""""""@wen @realDonaldTrump Why aren't you one of the sharks on #SharkTank? You would be awesome on there!!👍"""" But The Apprentice is much better!""",False,False,Twitter for Android,45,10,2014-04-19T01:48:14Z,False,2014-04-19,-0.17322149127721798
30253,4.5733410021994906e+17,"""""""@MrJPL: An Aussie @TrumpWaikiki, such an amazing place. Well done @realDonaldTrump @IvankaTrump @DonaldJTrumpJr @EricTrump &amp, happy Easter""",False,False,Twitter for Android,9,7,2014-04-19T01:45:21Z,False,2014-04-19,0.805349038913846
30254,4.573339603566633e+17,"""""""@EAikenz: @realDonaldTrump @renovacion Putin May be smart but he doesn't have the Art of the Deal!""""""",False,False,Twitter for Android,37,47,2014-04-19T01:44:47Z,False,2014-04-19,-0.4489917736500504
30255,4.573334988364349e+17,"""""""@Welles19: @realDonaldTrump @renovacion Moscow's bully is no match for Brooklyn's finest. Trump by TKO, any day.""""""",False,False,Twitter for Android,24,32,2014-04-19T01:42:57Z,False,2014-04-19,-0.5492765866219997
30256,4.5733338790127616e+17,"""""""@GeneralTso316: @realDonaldTrump I have two of your ties and they are better quality than ties I own that cost $125."""" At Macy's, great.""",False,False,Twitter for Android,26,8,2014-04-19T01:42:31Z,False,2014-04-19,0.6883948575705288
30257,4.5733185562556826e+17,"""""""@helfystyle: @realDonaldTrump you've got my vote for anything. I'm ready to go to work!""""  Thank you.""",False,False,Twitter for Android,22,12,2014-04-19T01:36:25Z,False,2014-04-19,-0.2078227438032627
30258,4.5733160813227206e+17,"""""""@renovacion: @realDonaldTrump I'd love to see you up against Putin. It'd be quite a match!""""  I would win!""",False,False,Twitter for Android,81,72,2014-04-19T01:35:26Z,False,2014-04-19,-0.006008364260196686
30259,4.573149344736338e+17,"Snowden is a spy who has caused great damage to the U.S. A spy in the old days, when our country was respected and strong, would be executed",False,False,Twitter for Android,961,881,2014-04-19T00:29:11Z,False,2014-04-19,-0.21158798038959525
30260,4.573137994865869e+17,"""""""@WeaverFever12: Everyone I know in western New York wants @realDonaldTrump to be the Bills next owner."""" @nflcommish.""",False,False,Twitter for Android,73,36,2014-04-19T00:24:40Z,False,2014-04-19,-0.2524733692407609
30261,4.5731285297896646e+17,"""""""@RWill9584: @realDonaldTrump Buying the Bills would be the best thing for not only the team, but for the city of Buffalo! @nflcommish""",False,False,Twitter for Android,60,44,2014-04-19T00:20:55Z,False,2014-04-19,0.0062808915972707435
30262,4.573105714411848e+17,"""""""@Humphreychabu: @realDonaldTrump thanx DJT, ua my inspiration! Happy holidays""""""",False,False,Twitter for Android,15,16,2014-04-19T00:11:51Z,False,2014-04-19,0.5275569371879099
30263,4.573087942810092e+17,"I give Secretary of State John Kerry credit for working and trying hard, but he has zero negotiating ability!",False,False,Twitter for Android,132,99,2014-04-19T00:04:47Z,False,2014-04-19,-0.6731414026580753
30264,4.573076390941819e+17,"""""""@ribkamaria1: RT @Pursuitist: Stunning hotel! Trump International Hotel &amp, Tower Chicago. @realDonaldTrump @TrumpChicago""",False,False,Twitter for Android,16,12,2014-04-19T00:00:12Z,False,2014-04-19,0.74335175473243
30265,4.573069955117916e+17,"""""""@_tamx0: @realDonaldTrump in love with your hotel Toronto location""""""",False,False,Twitter for Android,9,10,2014-04-18T23:57:38Z,False,2014-04-18,0.5657644551247356
30266,4.57306733971792e+17,"""""""@tiffanypearls: @realDonaldTrump I'll be up the street tonight at Emanu-El. Sending prayers up for your continued success. #trump2016""""""",False,False,Twitter for Android,15,9,2014-04-18T23:56:36Z,False,2014-04-18,0.44682612642645814
30267,4.573064995521208e+17,"""""""@J1En @realDonaldTrump as my mentor and some1 I looked up to while in college in buffalo I think you should purchase the team. @nflcommish""",False,False,Twitter for Android,17,14,2014-04-18T23:55:40Z,False,2014-04-18,0.006945841014385001
30268,4.573047530229719e+17,"""""""@T_Fox8: @realDonaldTrump for president, the only quasi-politician who knows anything about how to run stuff.""""""",False,False,Twitter for Android,28,19,2014-04-18T23:48:44Z,False,2014-04-18,-0.20654691010713588
30269,4.573034582665134e+17,"Remember, Russia still has Snowden. When are we going to bring that piece of human garbage back home to stand trial? He caused great damage!",False,False,Twitter for Android,432,483,2014-04-18T23:43:35Z,False,2014-04-18,-0.8868300803005698
30270,4.57301366772609e+17,"""""""@InTheElections: @realDonaldTrump A very happy, blessed Easter to you, Mr. Trump.""""  Thank you, and you also!""",False,False,Twitter for Android,45,17,2014-04-18T23:35:16Z,False,2014-04-18,0.8024218482896686
30271,4.572918494857789e+17,"""""""@StephenCur: First night in @realDonaldTrump hotel in Doonbeg. Great location, accommodation and food. I think Donald is onto a winner.""""""",False,False,Twitter for Android,28,11,2014-04-18T22:57:27Z,False,2014-04-18,0.6684505892917512
30272,4.572286220474941e+17,I will be working late into the evening closing a big real estate deal—soon to be announced. Happy Easter and/or Holiday to all.,False,False,Twitter Web Client,239,106,2014-04-18T18:46:13Z,False,2014-04-18,0.7513746838085353
30273,4.572120279925678e+17,"""""""@jywjr As much as Buffalo respected &amp, loved Mr. Wilson it would bring excitement &amp, prestige to have Mr. Trump own the Bills."""" @nflcommish""",False,False,Twitter Web Client,54,38,2014-04-18T17:40:16Z,False,2014-04-18,0.5661655683070419
30274,4.572111440136397e+17,"""""""@luciab1 @realDonaldTrump congrats on having 4 of top 5 golf courses in south florida""""  Thank you.""",False,False,Twitter Web Client,29,15,2014-04-18T17:36:45Z,False,2014-04-18,0.29630376398563385
30275,4.572108087000023e+17,"""""""@mjohnstonxoxo   My favorite part of school is watching the first season of The Apprentice in Business Tech.""""  Great!""",False,False,Twitter Web Client,35,13,2014-04-18T17:35:26Z,False,2014-04-18,0.7662625638768081
30276,4.572088020275077e+17,I was always a big fan of Kim Novak and still am—a wonderful actress.,False,False,Twitter Web Client,55,27,2014-04-18T17:27:27Z,False,2014-04-18,0.8803007212700318
30277,4.572045390208288e+17,"Nasty for the middle class, electricity prices surged to an all-time high this past March http://t.co/iK5bSwqiKk FRACK NOW",False,False,Twitter Web Client,58,56,2014-04-18T17:10:31Z,False,2014-04-18,-0.4215487223118546
30278,4.5720117748749926e+17,ObamaCare enrollment lie: Obama counts an enrollee as a web user putting a plan in “their online shopping carts”  http://t.co/fPpFEby5mV,False,False,Twitter Web Client,99,144,2014-04-18T16:57:09Z,False,2014-04-18,-0.09372428804636002
30279,4.571934064026747e+17,The West Coast's most luxurious public course @TrumpGolfLA features spectacular panoramic Pacific Ocean views http://t.co/KnZBqhH9Fi,False,False,Twitter Web Client,26,18,2014-04-18T16:26:16Z,False,2014-04-18,0.8662644526921206
30280,4.5718467004912845e+17,"Why did Pres Obama remove sanctions against Iran prior to negotiating rather than completing successful negotiation &amp, then remove sanctions?",False,False,Twitter Web Client,135,99,2014-04-18T15:51:34Z,False,2014-04-18,-0.5889162104576828
30281,4.5717826079188576e+17,"""""""The harder you work, the harder it is to surrender."""" - @ProFootballHOF @buffalobills Head Coach Marv Levy""",False,False,Twitter Web Client,214,214,2014-04-18T15:26:05Z,False,2014-04-18,0.010606974363327026
30282,4.571715532609495e+17,"Remember, if you don’t sell yourself, no one else will. Make sure the public, friends &amp, the business community hears about your success.",False,False,Twitter Web Client,400,459,2014-04-18T14:59:26Z,False,2014-04-18,0.05056797340512276
30283,4.5714436038435226e+17,CBO now estimates that over 2.5M will lose jobs directly because of ObamaCare. REPEAL now before it is too late.,False,False,Twitter Web Client,211,264,2014-04-18T13:11:23Z,False,2014-04-18,-0.5534901795908811
30284,4.571416332898345e+17,"""""""@brettjamess @realDonaldTrump you will be the savior of the city of buffalo. Please buy the bills"""" @nflcommish""",False,False,Twitter Web Client,86,47,2014-04-18T13:00:33Z,False,2014-04-18,0.08703745901584603
30285,4.5714096085060806e+17,"""""""@eric_alon you buying @buffalobills would be the biggest thing since they were in 4 straight super bowls. Great for them &amp, @nfl""""@nflcommish""",False,False,Twitter Web Client,34,17,2014-04-18T12:57:52Z,False,2014-04-18,0.3171093277633188
30286,4.571401882136781e+17,"""""""@df387 @realDonaldTrump buy the @buffalobills we need proven success.""""@nflcommish""",False,False,Twitter Web Client,35,28,2014-04-18T12:54:48Z,False,2014-04-18,0.4106452912092209
30287,4.571390750328096e+17,"""""""@bseybolt11 If @realDonaldTrump buys the @buffalobills and keeps them in Buffalo he'll become a legend.""""  @nflcommish""",False,False,Twitter Web Client,60,35,2014-04-18T12:50:23Z,False,2014-04-18,-0.07073067128658306
30288,4.571184446645371e+17,Oscar Pistorious is guilty as hell!,False,False,Twitter for Android,396,621,2014-04-18T11:28:24Z,False,2014-04-18,-0.43776477314531814
30289,4.571148645370552e+17,"""""""@LaydeePrivatier: @realDonaldTrump I enjoyed your speech at the Republican Convention in New Hampshire immensely!""""  Thank you!""",False,False,Twitter for Android,19,13,2014-04-18T11:14:11Z,False,2014-04-18,0.6399199757725003
30290,4.571142953280512e+17,"""""""@HereisDami: RT @realDonaldTrump: """"The price of greatness is responsibility."""" -- Winston Churchill""""""",False,False,Twitter for Android,59,73,2014-04-18T11:11:55Z,False,2014-04-18,0.018095791339874268
30291,4.5690683996034656e+17,#TBT WrestleMania 23 http://t.co/99dCdxArXm,False,False,Twitter Web Client,90,64,2014-04-17T21:27:34Z,False,2014-04-17,-0.00629575550556194
30292,4.569013617082e+17,"Always fun to read the @NewYorkObserver investigative piece re @AGSchneiderman, his mascara and more! http://t.co/NVvrlU7wKt",False,False,Twitter Web Client,18,19,2014-04-17T21:05:48Z,False,2014-04-17,0.7315449621528389
30293,4.569006973555835e+17,"""""""@johnnydevine137  I'm all for Donald Trump owning the Bills. Give Trump a chance and watch the Donald, Trump the competition.""""  @nflcommish""",False,False,Twitter Web Client,55,36,2014-04-17T21:03:09Z,False,2014-04-17,-0.06408654898405075
30294,4.56899646204289e+17,"""""""@OwenFetnon @realDonaldTrump you buying the bills would be a dream come true! Thank you so much.""""  @nflcommish""",False,False,Twitter Web Client,32,18,2014-04-17T20:58:59Z,False,2014-04-17,0.49495137110352494
30295,4.568987711722168e+17,"""""""@TpGraf82 @realDonaldTrump we know you would make a great president but talk about a beautiful first lady!"""" So true! @MELANIATRUMP""",False,False,Twitter Web Client,28,15,2014-04-17T20:55:30Z,False,2014-04-17,0.2774861082434652
30296,4.568977424646185e+17,"""""""@Antonhomann  I've really come to like @piersmorgan - probably @realDonaldTrump's best #CelebApprentice"""" He was smart and tough!""",False,False,Twitter Web Client,21,13,2014-04-17T20:51:25Z,False,2014-04-17,0.5563579071313143
30297,4.568969826706514e+17,"""""""@mikeEread  If @realDonaldTrump buys the #Bills, please don't take them out of Buffalo!""""  I won't. @nflcommish""",False,False,Twitter Web Client,88,93,2014-04-17T20:48:24Z,False,2014-04-17,-0.7734683854505421
30298,4.568959663274803e+17,"America is at a great disadvantage. Putin is ex-KGB, Obama is a community organizer. Unfair.",False,False,Twitter Web Client,554,555,2014-04-17T20:44:21Z,False,2014-04-17,-0.81288448383566
30299,4.568955808919224e+17,My speech from last Saturday’s @Citizens_United @AFPhq #NHFreedomSummit http://t.co/hbh8qe449M via @cspan,False,False,Twitter Web Client,24,14,2014-04-17T20:42:49Z,False,2014-04-17,0.31970463693141915
30300,4.5689519229385926e+17,My @FoxNews interview w/@seanhannity  http://t.co/kOVsybAufn,False,False,Twitter Web Client,26,15,2014-04-17T20:41:17Z,False,2014-04-17,0.06271678954362847
30301,4.568949503328544e+17,"""Via @NJcomsomerset BY @wobriensomerset: """"@TigerWoods brings charity golf playoffs toTrump Nat'l/Bedminster"""" http://t.co/u10HqU1r7p""",False,False,Twitter Web Client,13,11,2014-04-17T20:40:19Z,False,2014-04-17,-0.0472557693719865
30302,4.568862332269609e+17,"""Entrepreneurs:  Ask yourself """"is this a blip or is it a catastrophe?"""" and your equilibrium will be kept in check if/when hard times hit.""",False,False,Twitter Web Client,103,93,2014-04-17T20:05:41Z,False,2014-04-17,-0.5506655797362328
30303,4.568700434567741e+17,"""""""@David_Bossie Keep the Bills in Buffalo. @realDonaldTrump can save them. Would be a great NFL owner!""""  @nflcommish""",False,False,Twitter Web Client,36,35,2014-04-17T19:01:21Z,False,2014-04-17,-0.37768116965889953
30304,4.568318877390889e+17,"""""""The price of greatness is responsibility."""" -- Winston Churchill""",False,False,Twitter Web Client,279,337,2014-04-17T16:29:44Z,False,2014-04-17,0.6569606717675922
30305,4.568126039570514e+17,"""""""@Cknikita  I'd♡ Love ♡Donald Trump to buy the @buffalobills and Also run for Our President!  #Super Deal #Double #Win Win!"""" Thx.@nflcommish""",False,False,Twitter Web Client,38,20,2014-04-17T15:13:06Z,False,2014-04-17,0.48783037811517693
30306,4.568108063995986e+17,"""""""@NowThatOuimet  if Trump is serious about buying the #Bills &amp, keeping them in Buffalo, sign me up. He’s a game-changer.""""  Thx  @nflcommish""",False,False,Twitter Web Client,43,33,2014-04-17T15:05:58Z,False,2014-04-17,-0.4114207290112972
30307,4.5680591392854426e+17,"""""""@Michael_Haz  Donald, why don’t you go out to Nevada &amp, cut a deal for #CliveBundy? No one is a better deal maker than you. Go do it!"""" True!""",False,False,Twitter Web Client,30,17,2014-04-17T14:46:31Z,False,2014-04-17,-0.031227480620145798
30308,4.568047711652496e+17,"""""""@EllieReynolds4 Trump 2016!!! @realDonaldTrump Rocked it on @seanhannity #GOP #president2016""""  Thank you.""",False,False,Twitter Web Client,24,16,2014-04-17T14:41:59Z,False,2014-04-17,0.2800596095621586
30309,4.568043725679616e+17,"""""""@sherrymcmurry @realDonaldTrump Great interview on #Hannity.""""  Thank you.""",False,False,Twitter Web Client,15,9,2014-04-17T14:40:24Z,False,2014-04-17,0.6936234375461934
30310,4.565971794113536e+17,"""""""@AndyLeeTweets: I'd rather @realDonaldTrump run for president than buy our football team.""""  Interesting point!""",False,False,Twitter for Android,59,40,2014-04-17T00:57:05Z,False,2014-04-17,-0.16391416266560555
30311,4.565305147409244e+17,"""""""@Alertora27 If @realDonaldTrump does buy the Buffalo Bills, they could become a winning team in the near future""""  Thanks.  @nflcommish""",False,False,Twitter Web Client,70,41,2014-04-16T20:32:11Z,False,2014-04-16,-0.23864537850022338
30312,4.5652491507663264e+17,"""""""@jimmy_arellano  The best thing that could happen to New York sports is @realDonaldTrump  buying the bills"""" Thanks. @nflcommish""",False,False,Twitter Web Client,57,42,2014-04-16T20:09:56Z,False,2014-04-16,0.20520516484975815
30313,4.5652214567838106e+17,"""""""@kerps80 @TrumpChicago  @CNJohansens   Absolutely love The Trump in Chicago!  The view from the bar is incredible!!""""  Thank you.""",False,False,Twitter Web Client,22,13,2014-04-16T19:58:55Z,False,2014-04-16,0.880484124645591
30314,4.565214217834373e+17,"""""""@Going4theGreen @realDonaldTrump's Int'l course in Scotland. Ian Andrew proclaims the robe """"the best I've ever worn. That's awesome.""""  Thx""",False,False,Twitter Web Client,16,10,2014-04-16T19:56:03Z,False,2014-04-16,0.882444410584867
30315,4.5651881518709965e+17,Entrepreneurs:  Have your own vision and stick with it. Don’t be afraid to be unique. Don’t tread water--get out there and go for it.,False,False,Twitter Web Client,374,400,2014-04-16T19:45:41Z,False,2014-04-16,0.3941170275211334
30316,4.565082314024059e+17,"Entrepreneurs: Identify your goals, know precisely what you want to achieve. Then study the best people in your field and learn from them.",False,False,Twitter Web Client,444,432,2014-04-16T19:03:38Z,False,2014-04-16,0.7448547466192392
30317,4.5650107366325856e+17,Entrepreneurs--Always remember that every day counts. Stay focused. Stay positive and develop momentum.,False,False,Twitter Web Client,559,469,2014-04-16T18:35:12Z,False,2014-04-16,0.8240133728832009
30318,4.5648046758418016e+17,I pick the best locations- @Trump_Charlotte has incredible views of beautiful Lake Norman. http://t.co/Lnlfq3wyXf,False,False,Twitter Web Client,55,33,2014-04-16T17:13:19Z,False,2014-04-16,0.8562193780671803
30319,4.564723360370688e+17,"""""""Success breeds success. The best way to impress people is through results."""" - Think Like a Billionaire""",False,False,Twitter Web Client,362,514,2014-04-16T16:41:00Z,False,2014-04-16,0.7109523266553877
30320,4.5645742484554144e+17,"“My office is at Yankee stadium. Yes, dreams do come true.” - @Yankees Captain Derek Jeter",False,False,Twitter Web Client,170,127,2014-04-16T15:41:45Z,False,2014-04-16,0.5689977258443832
30321,4.5645397845724365e+17,Obama has changed the Census so “it will be difficult to measure the effects” of O'Care http://t.co/FM76jygCDn  REAL data hidden,False,False,Twitter Web Client,76,115,2014-04-16T15:28:03Z,False,2014-04-16,-0.3621511925011873
30322,4.5644774645552736e+17,"In Hudson Valley @TrumpNationalNY’s course has pristine fairways, tour caliber greens &amp, 64 strategic sand bunkers http://t.co/Fz5o9BpkeZ",False,False,Twitter Web Client,22,13,2014-04-16T15:03:17Z,False,2014-04-16,0.6661135423928497
30323,4.563952232375501e+17,"""""""@SI_PeterKing: Why do baseball players slide headfirst? Are they just, like, not smart?""""  Great point, and also, thank you Peter!""",False,False,Twitter for Android,62,61,2014-04-16T11:34:35Z,False,2014-04-16,0.2194663882255552
30324,4.563938942890844e+17,@PriscoCBS  Thank you!,False,False,Twitter for Android,3,3,2014-04-16T11:29:18Z,False,2014-04-16,0.7206488754600284
30325,4.5632644948272326e+17,"""""""@neevee31: “@BillRancic:10 yrs ago I won the 1st season of the Apprentice..Thank you @realdonaldtrump 4 a life changing event""""""",False,False,Twitter for Android,56,19,2014-04-16T07:01:18Z,False,2014-04-16,0.30654788017272927
30326,4.561620376267244e+17,“Happiness is not something ready made. It comes from your own actions.” - @DalaiLama,False,False,Twitter Web Client,290,360,2014-04-15T20:07:59Z,False,2014-04-15,-0.29017752408981323
30327,4.5615399546823066e+17,"“Don’t toss off your problems, and don’t dwell on them either. Deal with them!” – Think Like a Champion",False,False,Twitter Web Client,328,349,2014-04-15T19:36:02Z,False,2014-04-15,0.8017430286854508
30328,4.561440546405868e+17,"Get Snowden back from Russia—he has done tremendous damage to the US &amp, should pay a very heavy price.",False,False,Twitter Web Client,121,95,2014-04-15T18:56:32Z,False,2014-04-15,-0.3129567839205266
30329,4.561438289912136e+17,"On top of the disrespect shown by Russia, don’t forget they still have Snowden, who has given them (&amp, everyone) massive US secrets.",False,False,Twitter Web Client,88,128,2014-04-15T18:55:38Z,False,2014-04-15,0.5705928839743137
30330,4.561366010398188e+17,"Remember, negotiations are fluid. Remain calm and don’t settle easily. If you have the goods, you will ultimately win.",False,False,Twitter Web Client,402,316,2014-04-15T18:26:54Z,False,2014-04-15,0.5386469578370454
30331,4.561282607418e+17,"""""""@NickySummer @AlexSalmond Wind farms are an eyesore all over Scotland...ruining the most beautiful parts of our country. A disgrace!"""" True!""",False,False,Twitter Web Client,24,26,2014-04-15T17:53:46Z,False,2014-04-15,-0.8778855833224953
30332,4.561267236929618e+17,"NYC's sole hammam, The Spa at @TrumpSoHo offers classic treatments inspired by wellness rituals f/around the world http://t.co/smkecNPJzP",False,False,Twitter Web Client,18,11,2014-04-15T17:47:40Z,False,2014-04-15,0.6279144296422599
30333,4.560869813245788e+17,"""""""I'm convinced that about half of what separates successful entrepreneurs from the non-successful ones is pure perseverance.""""--Steve Jobs""",False,False,Twitter Web Client,372,520,2014-04-15T15:09:44Z,False,2014-04-15,-0.09450463950634025
30334,4.5607674560383386e+17,"""""""@sashamajerovsky: @realDonaldTrump @DLDizel @cspan @cspanPolitics just love hearing you speak because you speak the Truth!!""""  Thanks!""",False,False,Twitter for Android,16,10,2014-04-15T14:29:04Z,False,2014-04-15,0.4956345111131668
30335,4.560764849823539e+17,"""""""@KennedyGaels: Thanks for hosting our 5/21 President's Dinner @TrumpNationalNY honoring @IgnatiusPress Founder Fr. Joseph Fessio &amp, @FrDunn""""""",False,False,Twitter for Android,5,8,2014-04-15T14:28:02Z,False,2014-04-15,0.3853389322757719
30336,4.560760299884544e+17,"""""""@dynamicwil: @realDonaldTrump @Macys love your ties!!""""""",False,False,Twitter for Android,11,8,2014-04-15T14:26:13Z,False,2014-04-15,0.5169690623879433
30337,4.560701641452749e+17,Via @UnionLeader BY Bill Smith: “GOP rally in Manchester fires up party faithful” http://t.co/pcRMYVyBPi,False,False,Twitter Web Client,12,12,2014-04-15T14:02:55Z,False,2014-04-15,0.5964097864925864
30338,4.560692366671913e+17,"Summer's almost here, update your business wardrobe with Trump Signature Collection, exclusively available @Macys  http://t.co/vRkl8bMJ7g",False,False,Twitter Web Client,27,22,2014-04-15T13:59:14Z,False,2014-04-15,0.2001451477408407
30339,4.560408016726508e+17,"""""""@VerizonLGg2: I cant save for my retirement anymore. I had to buy health insurance, that I can't use. Was given ONE choice. #NotAChoice!""",False,False,Twitter for Android,51,43,2014-04-15T12:06:14Z,False,2014-04-15,-0.8049493352882565
30340,4.560406028039004e+17,"""Oscar Pistorious, """"the blade runner,"""" is as guilty as O.J.  I wonder if the result will be the same?""",False,False,Twitter for Android,347,525,2014-04-15T12:05:27Z,False,2014-04-15,-0.20078816264867783
30341,4.560389079821517e+17,"@AlexSalmond-I have no doubt that you will come to your senses about the costly, bird killing and very ugly wind  turbines dotting Scotland.",False,False,Twitter for Android,5,11,2014-04-15T11:58:43Z,False,2014-04-15,0.0062906816601753235
30342,4.5602141183727616e+17,".@AlexSalmond - Ireland just ended the bird killing wind farm near my great resort on the Atlantic Ocean. The reason, would hurt tourism!",False,False,Twitter for Android,43,38,2014-04-15T10:49:11Z,False,2014-04-15,-0.4909818619489671
30343,4.5595958506162586e+17,"""""""@DLDizel: @cspan: RT @cspanPolitics: VIDEO: @realDonaldTrump at #NHFreedomSummit on @cspan http://t.co/Xp3yKxyL1q http://t.co/3lOeIhz2IJ""""""",False,False,Twitter for Android,74,41,2014-04-15T06:43:31Z,False,2014-04-15,-0.2849901393055916
30344,4.5595940283169184e+17,"""""""@Houst_: This book im reading by @realDonaldTrump is truly inspiring.""""  Thank you.""",False,False,Twitter for Android,25,13,2014-04-15T06:42:47Z,False,2014-04-15,0.8159130280837421
30345,4.559584821945344e+17,"""""""@CaledonianGolf: @Raven_kittycat @AlexSalmond Why??? Do you know how difficult storing/harnessing wind generated energy is?"""" Impossible.""",False,False,Twitter for Android,17,12,2014-04-15T06:39:08Z,False,2014-04-15,-0.7553264279849827
30346,4.559578521052324e+17,"""""""@garc8509: @realDonaldTrump no don't buy the #BuffaloBills. Buy the #NewYorkMets #Mets we need a true owner that wants to win!! Please!""",False,False,Twitter for Android,40,37,2014-04-15T06:36:37Z,False,2014-04-15,-0.7027374245226383
30347,4.558530170496041e+17,"""""""@JWysocki91: @realDonaldTrump I live in NH and will vote for you in 2016!!!""""  Thank you!""",False,False,Twitter for Android,28,17,2014-04-14T23:40:03Z,False,2014-04-14,0.32168958708643913
30348,4.5584814262663584e+17,"""""""@chpnaput:  Donald, you need to promote the GILC, it is a great event and shows off Doonbeg. Best resort I have ever stayed at!""""""",False,False,Twitter for Android,15,9,2014-04-14T23:20:41Z,False,2014-04-14,0.9066837464924902
30349,4.558431790118011e+17,"""Al Sharpton said they are """"even making it more harder to register people to vote"""". Which is worse, his grammar or his thoughts?""",False,False,Twitter for Android,663,461,2014-04-14T23:00:57Z,False,2014-04-14,-0.48302006721496604
30350,4.558128659379282e+17,"Obama lied when he said “you can keep your plan,” so why would anyone believe his bogus ObamaCare enrollment numbers?!",False,False,Twitter Web Client,432,381,2014-04-14T21:00:30Z,False,2014-04-14,-0.4741932898759843
30351,4.558082093880484e+17,Via @BreitbartNews by @rwildewrites: “TRUMP: ‘I WOULD BUILD A BORDER FENCE LIKE YOU HAVE NEVER SEEN BEFORE’” http://t.co/4xeMNWrSb8,False,False,Twitter Web Client,65,43,2014-04-14T20:42:00Z,False,2014-04-14,-0.0931377038359642
30352,4.558073241592464e+17,My interview with WMUR’s @JoshMcElveen at #NHFreedomSummit http://t.co/CadFELfiG1,False,False,Twitter Web Client,19,17,2014-04-14T20:38:29Z,False,2014-04-14,0.3124067783355713
30353,4.5580673619329024e+17,"Big thanks to @David_Bossie, @Citizens_United &amp, @AFPhq for hosting me at #NHFreedomSummit. Will be back to the Granite State soon!",False,False,Twitter Web Client,34,20,2014-04-14T20:36:09Z,False,2014-04-14,0.807878938736394
30354,4.558051146586153e+17,"On the shores of Lake Norman, @Trump_Charlotte presents the true luxury lifestyle and an elite golf course http://t.co/y04JVKFsAN",False,False,Twitter Web Client,26,19,2014-04-14T20:29:42Z,False,2014-04-14,0.7163637205958364
30355,4.5580422318443725e+17,"An appeaser is one who feeds a crocodile, hoping it will eat him last.  -- Winston Churchill",False,False,Twitter Web Client,1836,1212,2014-04-14T20:26:09Z,False,2014-04-14,0.3621653616428375
30356,4.558010070844252e+17,"""""""@bahia6085  Thanks. I'm rewinding it now. Always makes my Monday to hear Trump on @foxandfriends""""  Thanks.""",False,False,Twitter Web Client,16,12,2014-04-14T20:13:23Z,False,2014-04-14,0.5000752545893192
30357,4.5580044078207386e+17,"""""""@TalismanJohnnyA  @reallDonaldTrump Love watching ya man...wish you did more on Mondays than just 5 minutes or so though.."""" @foxandfriends""",False,False,Twitter Web Client,18,11,2014-04-14T20:11:08Z,False,2014-04-14,0.11907680332660675
30358,4.557977959965778e+17,"However beautiful the strategy, you should occasionally look at the results.  -- Winston Churchill",False,False,Twitter Web Client,405,408,2014-04-14T20:00:37Z,False,2014-04-14,0.14066238980740287
30359,4.557787426576425e+17,The people of Ireland are very smart—they just killed an ugly windfarm which would've hurt tourism @AlexSalmond  http://t.co/IJ00bXc6h0,False,False,Twitter Web Client,70,58,2014-04-14T18:44:54Z,False,2014-04-14,0.3931923434138298
30360,4.5573428141622886e+17,"If the wind will not serve, take to the oars. -- Latin Proverb",False,False,Twitter Web Client,246,242,2014-04-14T15:48:14Z,False,2014-04-14,-0.5523065645247698
